Churn,Tenure,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Population,Age,Income,Children,Timely_Response,Timely_Fixes,Timely_Replacements,Reliability,Options,Respectful_Response,Courteous_Exchange,Active_Listening,Gender_Female,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Phone,Multiple,InternetService_Fiber_Optic,InternetService_DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_Monthly,Contract_One_Year,PaperlessBilling
0,45.22375,12.67826,14,0,1,548,18,50066.53,0,4,4,4,4,4,3,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,63.87447,13.54553,14,1,0,535,33,26387.48,7,4,4,3,3,3,2,4,3,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
0,60.72645,10.40023,5,1,0,6900,76,29774.74,3,5,4,3,3,3,4,6,4,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0
0,42.68533,7.558605,15,0,1,8397,82,48976.94,6,2,2,3,4,4,3,3,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
0,48.25774,11.09005,13,1,0,227,20,29957.55,0,4,3,3,3,3,5,3,4,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
0,59.48902,12.37397,15,2,2,1612,64,12319.63,1,3,3,4,3,2,3,5,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
0,44.65571,11.64449,14,1,1,18249,41,59737.6,1,4,4,4,3,2,4,4,3,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1
0,65.08131,9.378955,11,0,0,1210,84,15037.87,0,3,4,3,3,4,3,5,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
0,66.65664,13.50203,13,2,2,718,82,42113.14,3,4,3,3,3,3,5,3,3,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
0,54.01597,7.117716,1,0,1,35151,57,31647.65,0,3,4,3,3,3,2,3,3,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
0,57.76658,10.25523,12,1,0,3139,25,31517.51,1,4,4,4,4,4,4,5,3,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
0,67.09561,16.97035,12,1,1,9852,48,65583.82,0,3,3,2,3,4,3,5,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1
0,63.27315,10.30488,8,0,2,160,50,70152.92,4,2,3,3,3,3,4,2,5,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1
0,68.46135,12.89447,17,0,0,151,82,37258.51,0,3,4,3,2,4,3,4,4,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0
0,53.02286,14.48232,12,1,1,6570,32,67872.22,0,4,4,5,3,4,4,3,3,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0
0,71.36043,10.35181,13,0,1,77,61,12456.09,2,4,4,4,3,3,4,6,4,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1
0,70.68154,10.0299,11,0,0,12742,23,42754.88,1,2,3,3,2,3,2,3,3,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1
0,55.11933,12.392760000000001,16,2,0,4622,33,41074.27,1,3,3,3,3,4,3,4,3,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1
0,68.03514,6.474834,15,1,1,17287,88,28216.6,7,4,3,4,4,3,3,3,2,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1
0,57.29968,11.07606,3,3,0,631,21,31033.83,1,4,3,3,4,3,3,3,2,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1
0,69.48178,9.799426,13,0,1,34794,77,52290.12,3,5,4,5,3,4,2,4,5,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0
0,69.27984,15.11605,14,1,0,25487,65,22711.6,1,2,2,2,3,4,2,3,2,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,53.06256,9.481086,10,0,0,641,75,17766.54,4,4,5,3,3,4,3,3,5,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0
0,69.69884,15.3328,6,1,1,19463,28,84123.33,1,6,6,5,4,3,4,3,5,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1
0,60.07014,13.2872,6,0,0,2762,32,85844.61,1,2,2,2,2,4,3,2,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1
0,63.1308,13.64304,8,2,0,647,86,99342.82,2,5,4,3,5,2,3,4,4,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1
0,63.63312,16.10876,11,1,0,1605,88,13397.57,1,3,3,3,3,3,5,3,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1
0,67.33827,16.17011,13,1,0,0,41,21939.33,0,5,3,4,3,4,4,4,5,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0
0,50.56908,10.26124,14,1,0,6874,48,28644.87,3,4,4,4,3,4,4,4,4,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
0,45.95837,10.80053,15,1,1,19704,57,38158.54,4,4,4,3,2,4,4,5,3,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
0,59.05725,12.48949,10,1,0,2158,59,97916.45,0,2,2,4,4,4,4,3,4,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0
0,66.99471,15.72132,18,0,1,7762,51,78311.31,1,4,4,4,4,5,4,4,3,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
0,62.87291,8.529407,12,0,0,1480,22,53937.51,2,3,3,3,3,3,2,3,2,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
0,57.57488,13.7799,16,2,0,12092,45,7504.8,0,5,3,4,4,2,4,4,4,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1
0,37.86885,7.558483,13,0,1,990,22,41417.8,0,4,2,3,4,4,4,5,5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1
1,67.95345,9.739276,17,0,0,1761,83,14148.82,4,6,6,5,3,4,4,4,5,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1
0,46.08155,7.677464,7,0,1,244,37,50898.88,3,4,2,3,3,3,3,1,3,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1
0,66.67669,12.48146,9,1,0,34642,29,32937.96,0,3,2,2,3,5,3,2,5,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1
0,63.72195,8.279719,16,0,0,1596,83,25314.39,2,3,3,4,3,3,4,3,3,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0
0,64.32344,9.984088,16,0,0,8139,21,33970.73,1,2,2,3,3,5,1,2,3,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1
0,60.48709,13.7578,11,4,0,364,37,6464.45,1,2,3,3,3,3,4,3,4,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1
0,62.56252,14.31982,11,2,0,24364,30,45289.33,4,3,4,3,4,4,3,3,5,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1
0,42.64008,9.262147,11,0,0,1341,34,17055.76,3,4,4,3,4,5,3,3,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
0,71.79316,9.434403,11,4,1,26613,88,16584.87,0,3,4,3,3,4,2,4,4,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
1,71.41919,4.802492,10,1,0,407,18,11327.01,1,4,5,4,4,2,4,4,6,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1
0,69.32269,7.829328,6,1,2,33031,53,48137.72,0,4,3,4,3,4,3,3,3,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0
0,67.4011,11.58716,11,1,0,52322,64,79298.31,2,4,4,3,2,4,5,3,4,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0
1,46.37208,7.57603,10,0,0,144,40,45572.07,1,6,6,4,3,4,5,3,4,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0
0,60.46139,13.02596,8,1,0,3118,28,51233.97,0,2,3,2,4,2,4,4,3,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1
0,60.80077,8.076837,10,0,0,26683,48,47312.43,3,2,4,3,5,2,4,3,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
0,65.32231,10.31027,12,1,0,19637,63,20477.49,1,3,3,2,3,5,2,4,3,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1
0,71.1184,9.128373,16,1,1,272,44,26141.69,1,4,5,4,3,4,4,5,4,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1
0,71.89548,7.172961,10,2,0,1443,61,16382.76,0,4,4,4,6,3,4,4,3,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1
0,53.4946,11.24384,13,0,0,883,61,13463.55,0,3,4,4,5,2,5,3,4,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1
0,65.44679,7.069018,8,2,0,684,43,26369.97,2,3,3,2,3,3,4,4,2,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1
0,46.30752,3.992429,5,1,1,11741,86,32183.92,1,3,3,3,3,3,4,5,5,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
0,55.94357,6.622175,12,0,0,1198,81,46037.64,0,3,3,4,3,4,4,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,71.51954,5.899791,8,3,0,446,41,38143.8,0,4,4,4,3,4,4,4,4,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0
0,62.88109,12.01031,5,1,0,1507,57,47658.35,1,4,4,4,6,2,4,4,5,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
0,66.41154,9.96723,9,0,0,309,42,21355.46,5,4,4,4,3,4,4,4,2,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1
0,66.07472,12.68653,13,0,0,4048,77,78080.83,0,3,3,4,3,2,3,4,4,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0
0,48.98746,3.21461,9,0,0,34082,46,27400.85,1,4,4,4,1,5,4,3,3,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0
0,63.43732,7.511184,9,1,1,925,74,52053.5,0,2,1,2,2,3,2,4,3,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1
0,50.62544,11.26656,14,2,0,3263,86,85485.62,1,3,2,3,3,3,3,4,3,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1
0,44.59308,10.4229,10,1,0,172,46,56497.63,3,4,4,3,3,5,3,3,3,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1
0,66.31632,11.55712,9,1,1,129,45,63252.08,4,5,5,4,2,5,2,3,3,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0
0,62.25247,15.4974,12,1,1,40441,36,5609.56,7,3,2,2,4,3,2,2,4,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
0,60.91248,9.594627,9,0,1,2128,73,79846.11,0,3,4,3,1,3,3,3,3,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1
0,44.58913,9.640534,13,1,0,2000,60,33211.59,0,4,3,2,3,4,1,2,2,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1
0,49.26183,12.58464,14,0,0,14260,69,102544.2,0,2,3,3,5,2,5,5,3,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1
0,52.68582,7.685325,12,0,1,6020,81,39464.48,1,3,3,3,3,3,4,3,5,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1
0,65.67297,6.200468,9,0,0,16968,86,16044.85,0,4,4,5,4,3,3,5,4,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1
0,45.29142,15.00434,18,0,0,31725,63,39231.3,0,4,5,4,3,5,4,4,3,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1
0,64.31881,10.75619,4,1,1,11092,35,83330.44,1,5,5,3,4,2,6,6,2,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1
0,50.30252,14.62681,13,4,0,21131,71,29077.39,1,3,4,4,4,5,3,3,2,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
0,67.89706,13.06711,12,1,0,570,49,39184.05,1,3,4,3,3,5,3,4,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1
0,63.28097,6.256431,8,0,1,5264,38,26393.06,4,5,5,6,3,4,3,3,4,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
0,64.48925,11.5315,11,1,0,27946,30,24707.03,0,4,4,2,5,3,4,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
0,68.10386,11.44113,7,2,0,437,61,4108.64,1,5,4,4,5,2,4,5,3,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0
0,51.60111,10.84095,15,0,0,43,32,8916.93,2,3,2,3,5,2,2,3,3,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0
0,48.52168,11.00613,14,1,0,324,49,40057.31,0,5,5,4,6,2,5,5,5,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
0,53.63969,9.929809,12,0,1,24473,71,29056.86,0,3,3,4,3,4,2,4,3,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1
0,47.17599,9.883909,19,0,0,568,78,25676.69,2,2,4,4,4,3,3,3,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
0,51.45585,11.01658,4,0,0,121,65,50199.18,4,2,3,3,3,3,3,4,4,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1
0,49.30109,15.41442,10,1,0,39062,21,48844.65,3,3,4,3,3,4,4,3,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,49.60599,14.44405,7,2,0,1030,37,65592.66,0,3,3,5,3,4,2,2,5,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
0,60.15131,11.52469,4,0,0,3326,36,15745.22,2,4,3,3,3,2,3,2,2,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1
0,47.98376,9.574804,8,2,0,71878,61,24072.79,1,5,5,4,3,4,3,5,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
0,69.56294,14.43716,15,1,0,6815,51,32663.78,0,3,3,5,3,4,3,5,4,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0
0,64.78357,6.447173,15,0,1,2231,71,38833.39,2,2,3,3,4,3,2,3,3,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,66.3094,13.41922,5,2,0,24514,85,80087.23,1,4,4,5,5,4,5,3,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0,66.34756,7.742007,14,1,0,48770,20,23874.86,3,2,1,2,1,6,1,2,3,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
0,60.95034,10.86371,12,0,1,124,58,31973.73,1,4,3,4,6,3,4,3,5,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1
0,52.38554,10.84358,12,0,0,873,47,49511.19,1,4,4,4,3,3,4,4,4,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
0,62.26072,7.659547,11,1,1,25827,19,11791.97,0,2,2,2,4,4,2,3,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1
0,64.67817,10.62065,12,0,0,21743,84,31430.08,4,3,4,5,3,5,4,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1,56.57319,9.675355,11,0,1,26749,76,5411.4,4,5,5,4,2,5,2,3,4,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0
0,39.1168,11.79283,8,1,0,24385,45,43388.31,1,3,3,4,4,3,3,3,3,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1
0,59.95075,7.625019,7,0,2,18274,25,45035.77,1,4,3,3,3,3,3,4,4,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1
0,65.91841,14.15969,16,1,1,1925,24,22431.45,4,3,4,3,3,3,2,2,4,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1
0,61.19826,14.12222,11,0,0,710,75,14242.01,0,4,5,4,5,3,3,5,4,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1
0,61.9981,8.372429,12,1,1,3576,48,21248.31,2,4,5,4,3,4,4,5,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,67.86743,12.83101,12,0,0,779,77,42883.22,0,3,4,4,3,3,4,5,3,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
0,67.77528,11.96174,9,0,1,1271,57,13948.49,0,1,3,2,3,2,2,5,4,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1
0,50.073,11.70669,14,2,1,58,25,16960.17,3,2,1,3,4,3,3,4,4,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0
0,64.53,13.55077,10,0,0,6304,84,36835.17,0,3,2,2,4,4,2,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
0,59.74092,11.31448,12,0,0,1889,50,10560.99,0,3,2,2,4,4,2,3,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1
0,68.60052,8.274459,11,2,0,191,26,5911.41,2,2,2,3,4,4,3,4,3,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
0,58.46636,11.03858,9,1,2,158,49,27784.38,1,4,3,4,3,5,2,4,3,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0
0,58.10315,8.485886,16,4,0,594,63,28140.14,0,4,2,4,3,4,5,2,2,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
0,47.47601,8.079285,10,0,1,1333,52,15778.64,1,3,3,3,3,3,3,3,2,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1
0,61.30152,12.30379,11,0,1,12768,74,27100.67,0,2,1,3,4,3,3,3,5,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1
0,60.22359,6.958049,12,2,0,29133,52,33727.33,1,4,3,3,4,4,3,3,4,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1
0,71.77038,6.630274,9,1,1,165,43,92696.47,4,5,4,3,3,5,4,3,4,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
0,58.7517,15.23751,13,2,0,42524,55,30605.32,1,4,3,4,5,3,4,3,4,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
0,65.62921,13.48181,7,2,1,271,45,46994.01,0,3,3,3,3,5,4,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
0,70.04547,9.346134,12,0,0,1349,47,9806.64,1,5,5,5,4,4,5,5,3,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
0,64.25103,9.823973,18,1,0,960,55,70150.34,2,3,3,3,3,4,2,4,5,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
0,61.67482,7.720028,11,0,0,3271,49,28833.12,2,4,3,1,3,4,4,2,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1
0,58.70772,10.18517,8,1,0,2114,49,47512.7,1,3,4,4,4,3,3,4,4,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
0,67.28603,12.11743,12,1,0,422,49,30403.75,1,3,5,4,3,5,2,4,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0
0,50.86377,7.893642,13,0,1,12300,34,13728.71,0,4,4,4,4,2,4,4,4,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1
0,55.67304,12.31332,13,0,1,921,57,40281.89,7,4,3,3,2,6,3,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1
0,58.7814,10.30752,10,1,0,18448,77,87747.16,0,4,5,5,4,3,4,4,5,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0
0,56.79978,9.843695,15,3,0,329,31,6193.94,1,4,4,4,4,2,5,5,5,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1
0,49.95803,12.12353,14,2,0,1063,40,40204.1,0,2,3,3,4,4,2,4,3,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0
0,46.25154,16.1298,9,1,0,15663,70,27301.4,2,2,2,1,3,3,1,4,3,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1
0,62.08441,9.420146,10,2,0,28577,52,42433.77,0,4,4,4,2,5,3,3,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
0,48.38433,7.934951,13,0,0,23980,62,17440.08,0,3,4,2,3,4,4,4,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1
0,70.71967,7.744646,10,2,0,8081,66,6096.89,0,3,3,4,4,4,4,4,3,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1
0,63.4041,10.70759,12,1,0,1118,57,42090.01,2,5,5,4,3,3,5,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,68.17558,11.26135,15,4,0,11323,73,23446.13,3,4,3,5,3,4,5,3,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0,68.78168,16.41048,18,2,0,128,69,40143.6,4,3,3,4,3,3,3,3,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,71.60926,10.63472,14,3,0,9910,49,37658.41,0,3,3,2,3,3,2,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
0,65.05715,13.68768,10,0,1,902,56,21929.84,0,6,5,5,2,4,5,5,5,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1
0,69.21008,8.61622,13,1,0,801,51,38126.15,1,2,3,3,3,2,4,3,2,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0
1,67.61857,6.058654,18,1,0,729,74,63733.76,0,3,3,4,2,4,2,4,3,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1
0,55.74968,8.571661,15,2,1,24,37,84100.24,1,5,5,5,4,3,4,5,5,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1
0,62.12094,7.937239,10,1,1,21767,81,24771.21,3,2,3,3,4,4,3,2,3,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0
0,62.43504,7.003919,16,0,0,6282,46,30122.01,2,3,4,4,5,4,3,3,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,55.22194,10.07036,12,1,0,87509,36,55110.25,3,5,4,4,4,4,3,5,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,57.01834,13.06712,13,1,0,20049,37,12071.22,0,3,3,3,5,4,3,4,4,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,58.01836,10.49636,10,2,0,28849,75,16897.14,5,3,2,3,4,1,2,3,3,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0
0,47.69242,9.723378,12,2,1,2883,53,20706.94,1,5,5,4,3,4,4,3,3,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1
0,60.88203,6.83233,17,0,1,13088,81,32891.71,2,3,3,4,4,4,3,4,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1
0,68.03515,9.175781,12,2,0,3639,29,59138.75,0,5,5,4,4,3,4,3,2,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0
0,67.73639,9.400629,14,1,1,1530,61,15422.66,3,4,4,5,4,3,4,4,4,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0
0,45.72931,17.24156,11,0,1,2667,61,34567.24,0,5,3,4,2,3,3,3,3,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0
0,60.6238,14.57952,16,0,0,136,82,56960.58,0,6,4,5,4,3,5,5,5,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1
0,66.60339,12.08255,16,0,1,1674,26,5277.14,3,2,2,3,3,4,3,2,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
0,60.4218,9.174785,15,1,1,25178,39,41795.89,3,2,2,1,4,1,3,2,3,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1
0,69.02836,9.642833,17,1,1,830,23,35669.12,1,5,5,4,3,4,4,3,4,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0
0,68.3716,5.616141,11,0,0,22152,32,81934.59,4,4,3,5,3,3,3,3,3,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1
0,55.49975,12.38401,10,2,1,5332,26,39250.53,2,3,4,3,4,3,5,5,4,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1
0,44.72714,9.162228,14,2,1,46,85,47986.4,3,2,3,3,3,3,2,5,3,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1
0,54.28015,10.24775,11,1,0,1212,35,21977.29,0,3,3,4,4,4,2,4,3,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1
0,70.85122,14.78077,13,2,0,7979,46,23707.75,7,4,4,3,4,3,3,5,3,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
1,44.60033,11.73432,14,0,0,4365,26,37990.93,5,4,4,3,3,4,3,3,4,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1
0,70.2223,6.34319,9,2,0,179,56,48459.16,2,4,4,4,3,4,4,3,3,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0
0,66.57869,10.15175,11,1,0,398,71,10542.11,0,5,6,4,3,4,6,6,4,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0
0,55.09779,10.31702,6,2,0,2123,62,7330.64,1,2,3,4,5,3,5,4,2,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0,64.5515,8.668032,12,1,0,2725,74,57760.15,1,2,3,3,6,3,2,3,4,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
0,68.47895,5.996711,15,1,1,225,28,35207.1,3,3,3,4,4,4,4,4,4,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0
0,71.30636,9.40677,9,2,0,7109,38,35242.17,0,2,3,3,3,3,2,2,4,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
0,55.15375,3.824619,14,3,0,1249,55,17176.02,3,3,2,3,5,4,3,4,2,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
0,59.92546,12.1873,7,2,0,16681,43,1943.56,0,4,5,3,3,4,5,4,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,71.82981,12.97823,14,1,0,12418,24,25163.87,2,4,5,4,4,2,5,6,5,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1
0,70.44254,5.546215,10,3,0,35101,66,6385.6,1,3,5,3,3,3,5,4,4,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1
