Customer_id,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
Y61316,None,Yes,No,Yes,Yes,No,No,No,Yes
Y537252,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No
R997294,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes
Z94519,DSL,Yes,No,Yes,Yes,Yes,No,No,No
Y300277,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,No
J454052,DSL,Yes,No,Yes,Yes,No,Yes,Yes,No
G779745,DSL,Yes,No,Yes,No,Yes,No,Yes,Yes
W929433,None,Yes,No,Yes,No,Yes,Yes,No,No
I74544,Fiber Optic,Yes,No,Yes,No,Yes,No,No,No
B758777,DSL,Yes,Yes,No,Yes,Yes,No,No,No
W959493,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,Yes
O111039,DSL,Yes,No,No,No,No,No,No,No
S138135,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No
R911770,DSL,Yes,No,Yes,No,No,Yes,Yes,No
V412856,DSL,Yes,No,Yes,Yes,Yes,No,No,No
Z982061,None,Yes,Yes,Yes,Yes,No,No,No,No
Z988959,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
C595028,DSL,Yes,No,No,No,No,No,No,No
F07265,Fiber Optic,No,No,No,No,Yes,Yes,No,No
V620517,DSL,Yes,No,No,Yes,No,No,Yes,Yes
L318986,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
Y678617,Fiber Optic,No,Yes,No,Yes,Yes,No,Yes,Yes
E917228,None,Yes,No,No,Yes,No,No,No,No
M43368,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes
G920737,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes
R512349,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
E990510,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Yes
U11876,None,No,No,No,No,No,No,Yes,No
V417569,DSL,Yes,No,No,No,Yes,No,No,Yes
X280758,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes
J908328,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,Yes
H797612,Fiber Optic,Yes,No,No,No,Yes,Yes,No,No
Q551674,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes
I01524,DSL,Yes,No,No,No,No,No,No,No
G415738,None,No,Yes,Yes,No,No,Yes,No,No
B617350,DSL,Yes,No,No,No,No,No,No,Yes
T181607,DSL,Yes,No,Yes,No,No,No,No,Yes
V977169,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,No
F897077,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes
R796813,DSL,Yes,No,No,No,No,Yes,Yes,Yes
V630546,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No
A818327,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,No
S212602,DSL,Yes,No,Yes,Yes,No,No,Yes,No
S635582,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,No
T977331,Fiber Optic,No,No,No,No,Yes,No,Yes,No
X499025,DSL,Yes,No,Yes,No,Yes,No,No,No
S233298,Fiber Optic,No,No,Yes,No,No,No,No,No
G799664,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes
C523628,None,Yes,No,Yes,No,No,No,Yes,Yes
G428791,None,Yes,No,No,Yes,No,Yes,No,No
A899075,None,Yes,Yes,No,No,Yes,Yes,Yes,Yes
R49403,None,Yes,No,No,No,No,No,No,No
K622900,None,Yes,No,No,Yes,Yes,No,No,Yes
N277250,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes
Y214211,DSL,No,Yes,No,No,No,No,No,No
M453355,None,Yes,Yes,No,No,No,Yes,Yes,No
K780224,None,Yes,No,No,Yes,No,Yes,No,No
K331212,DSL,Yes,No,No,Yes,No,No,No,No
N894031,DSL,Yes,Yes,No,No,No,Yes,Yes,No
T588904,None,Yes,No,No,No,No,No,Yes,No
I257218,DSL,No,Yes,No,No,Yes,Yes,No,No
N122384,None,Yes,Yes,No,No,No,No,Yes,No
M212948,None,No,No,No,Yes,No,Yes,No,Yes
S571014,Fiber Optic,Yes,Yes,No,No,No,Yes,No,No
G932654,Fiber Optic,Yes,No,No,Yes,No,No,No,No
G470750,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes
T568788,DSL,No,Yes,Yes,No,No,No,No,Yes
S44484,Fiber Optic,Yes,No,Yes,No,No,No,No,No
Z891443,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,Yes
L850408,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
C363428,DSL,Yes,Yes,No,Yes,No,No,No,Yes
V649705,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes
C326211,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No
E558257,Fiber Optic,Yes,No,No,Yes,No,No,No,No
N347475,DSL,Yes,No,Yes,No,Yes,No,Yes,No
R00006,None,No,Yes,No,No,No,No,No,No
Q121262,DSL,Yes,No,No,No,No,No,Yes,No
A627705,None,Yes,Yes,No,No,No,Yes,Yes,No
F801032,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,Yes
N198289,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes
Q883651,DSL,Yes,No,No,No,No,Yes,Yes,Yes
N171571,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes
S473501,Fiber Optic,Yes,No,No,Yes,No,No,No,No
T288621,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,Yes
L34147,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,No
I768093,None,Yes,Yes,No,Yes,No,No,Yes,Yes
S689844,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No
P625495,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes
H374449,None,Yes,No,Yes,No,Yes,Yes,Yes,Yes
M244216,None,Yes,Yes,Yes,No,No,Yes,Yes,Yes
I273757,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes
F327575,None,Yes,No,No,No,No,No,No,Yes
T871397,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,No
W469499,None,Yes,No,No,No,Yes,Yes,No,No
B344400,DSL,Yes,No,Yes,No,No,Yes,No,No
K175104,DSL,Yes,Yes,No,No,No,No,No,No
J288735,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes
H329436,DSL,Yes,No,No,No,Yes,No,No,No
Z772310,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No
F861254,DSL,Yes,No,Yes,No,No,Yes,No,Yes
L218614,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes
T110013,DSL,Yes,Yes,No,No,No,No,No,No
O230131,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes
G934557,Fiber Optic,Yes,No,No,Yes,No,Yes,No,Yes
R294804,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes
J470984,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes
N267712,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,No
Z22587,DSL,No,No,Yes,No,No,No,No,No
J951737,DSL,Yes,Yes,No,No,Yes,No,No,Yes
R524267,Fiber Optic,No,No,Yes,No,No,No,No,No
X768141,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No
W367931,None,Yes,No,Yes,No,No,No,No,No
K368362,Fiber Optic,Yes,Yes,No,No,No,Yes,No,No
T288868,DSL,Yes,Yes,No,No,No,No,Yes,Yes
P05841,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes
E237684,DSL,Yes,Yes,Yes,No,No,No,No,Yes
H339301,DSL,Yes,Yes,Yes,No,No,No,No,No
M260956,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,No
U774556,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes
F146437,None,Yes,No,Yes,No,No,No,Yes,Yes
X795579,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,No
V385014,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
O816845,DSL,Yes,No,No,No,No,No,No,No
J700984,DSL,Yes,No,Yes,Yes,No,Yes,No,No
K268065,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,No
R293676,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No
I980987,None,Yes,No,Yes,Yes,Yes,No,No,No
S483455,None,Yes,Yes,Yes,No,No,No,No,No
G442682,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,No
T449112,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes
A04378,None,Yes,Yes,No,No,No,Yes,Yes,Yes
W653435,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No
F589782,None,Yes,Yes,Yes,Yes,No,No,No,No
R563759,None,Yes,Yes,No,No,Yes,No,No,No
A652420,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No
A568845,DSL,Yes,No,Yes,No,Yes,Yes,No,Yes
C894386,DSL,Yes,No,No,Yes,Yes,Yes,Yes,No
C354137,DSL,Yes,No,No,No,No,No,Yes,Yes
N720342,None,Yes,Yes,No,Yes,Yes,No,No,Yes
J557174,Fiber Optic,Yes,Yes,No,No,No,Yes,No,No
L823637,DSL,Yes,Yes,No,No,No,No,Yes,No
K221973,Fiber Optic,Yes,No,Yes,Yes,No,No,No,No
U212075,Fiber Optic,No,No,No,Yes,Yes,No,No,No
B163052,Fiber Optic,Yes,No,No,No,No,Yes,No,No
Q879197,DSL,Yes,Yes,No,No,Yes,Yes,No,Yes
Y427197,None,Yes,Yes,No,No,Yes,No,Yes,Yes
D446145,DSL,Yes,Yes,Yes,No,Yes,No,No,Yes
M668942,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Yes
A665879,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes
J716638,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,No
R625368,None,Yes,No,No,Yes,Yes,No,No,Yes
J725553,Fiber Optic,Yes,No,Yes,No,No,Yes,No,Yes
K679356,DSL,Yes,Yes,Yes,No,Yes,No,No,No
O933825,DSL,Yes,No,Yes,Yes,No,Yes,Yes,No
X637060,None,Yes,Yes,Yes,Yes,Yes,Yes,No,No
F857256,DSL,Yes,No,No,Yes,Yes,No,No,Yes
F800197,None,No,No,Yes,No,No,Yes,No,Yes
F925724,DSL,Yes,No,No,No,No,No,No,Yes
A583737,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No
W477587,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No
S700932,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No
N34730,Fiber Optic,No,Yes,No,No,No,Yes,Yes,No
T513724,DSL,Yes,Yes,Yes,No,No,Yes,Yes,No
M382374,Fiber Optic,Yes,No,No,No,No,No,No,No
O18218,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,No
T432181,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Yes
A661671,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,No
L168190,None,Yes,Yes,No,No,Yes,Yes,Yes,Yes
M526654,None,Yes,No,No,No,No,No,Yes,Yes
O947108,DSL,Yes,No,Yes,No,Yes,No,No,Yes
I383783,Fiber Optic,No,Yes,No,Yes,Yes,Yes,No,No
Q299497,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No
F390872,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,No
Q03604,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes
B614129,DSL,No,No,No,Yes,No,No,Yes,Yes
L694022,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,Yes
F910877,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes
F796999,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes
S208331,Fiber Optic,Yes,No,No,Yes,No,No,No,No
L644968,Fiber Optic,Yes,Yes,No,No,No,No,No,No
I139641,None,Yes,No,Yes,Yes,No,Yes,No,No
P427559,DSL,Yes,No,Yes,No,Yes,No,No,Yes
R26748,DSL,Yes,No,Yes,No,No,No,Yes,Yes
J415670,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,No
M173513,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,No
E753173,DSL,Yes,No,No,No,No,Yes,Yes,No
K123613,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Yes
A540097,DSL,Yes,No,Yes,Yes,Yes,Yes,No,No
Q902286,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,No
A156174,DSL,Yes,Yes,No,No,Yes,No,No,No
G419393,None,Yes,No,No,No,Yes,No,Yes,No
M525640,DSL,Yes,No,No,Yes,No,Yes,Yes,No
M709771,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,Yes
V491948,None,Yes,Yes,No,Yes,No,Yes,No,Yes
K156290,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No
O890607,DSL,Yes,Yes,No,No,Yes,No,Yes,No
X796554,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes
D115503,DSL,Yes,No,No,No,Yes,No,No,No
G257426,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,No
O831879,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes
I25810,DSL,Yes,No,No,Yes,No,Yes,No,Yes
B572303,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes
U186366,DSL,Yes,Yes,No,No,No,No,No,No
V704386,None,Yes,No,No,Yes,No,No,No,Yes
I267902,None,Yes,No,No,Yes,No,No,No,No
X139704,DSL,Yes,No,No,No,No,No,No,No
F656551,DSL,No,Yes,No,No,Yes,No,No,Yes
Q918017,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes
L243022,DSL,Yes,No,No,Yes,No,Yes,Yes,No
V122404,DSL,Yes,Yes,Yes,No,Yes,No,Yes,Yes
T145464,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No
C167969,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes
V583352,DSL,Yes,No,Yes,No,Yes,No,No,No
O876544,DSL,Yes,No,No,Yes,No,Yes,Yes,No
C399738,None,Yes,No,No,No,No,No,No,Yes
V420683,DSL,No,Yes,Yes,No,No,No,Yes,Yes
P170468,DSL,Yes,No,No,No,Yes,Yes,Yes,No
T795869,DSL,Yes,No,No,No,No,No,No,Yes
T357711,DSL,Yes,Yes,No,No,No,No,No,Yes
E42550,DSL,Yes,No,No,No,No,Yes,Yes,Yes
M492988,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,No
X165101,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,No
V625144,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
Y480836,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Yes
I707351,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes
F633030,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes
D741982,None,Yes,Yes,No,Yes,No,No,Yes,Yes
V326753,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes
J504048,DSL,No,No,No,No,No,No,No,Yes
Z690262,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No
V172495,DSL,Yes,No,No,No,No,Yes,No,Yes
K775808,Fiber Optic,Yes,No,No,No,No,No,No,Yes
M127329,None,Yes,Yes,No,No,No,No,No,No
H108397,DSL,Yes,Yes,No,Yes,No,No,Yes,No
S753517,DSL,Yes,Yes,No,No,Yes,Yes,No,Yes
R39027,Fiber Optic,Yes,Yes,No,No,No,Yes,No,No
X607820,None,Yes,No,No,No,Yes,No,No,No
A151684,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,No
W114349,None,Yes,No,Yes,No,Yes,No,No,No
I338155,Fiber Optic,Yes,No,No,No,No,No,No,No
E536348,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
I553384,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes
G215554,DSL,Yes,No,Yes,No,Yes,Yes,No,Yes
O574163,DSL,Yes,No,No,Yes,Yes,No,Yes,No
P36699,DSL,Yes,Yes,No,No,No,No,Yes,No
M442583,DSL,Yes,Yes,No,Yes,No,Yes,No,No
S681809,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
X13388,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes
W735202,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes
R235638,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Yes
B49281,DSL,No,No,Yes,Yes,No,No,Yes,No
W882810,None,No,No,No,Yes,No,No,Yes,No
J534622,None,No,Yes,No,No,No,Yes,Yes,No
E929442,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No
Q79055,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,Yes
P05276,DSL,Yes,No,No,Yes,No,Yes,No,No
D844892,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,No
P208976,DSL,No,Yes,Yes,No,Yes,No,Yes,Yes
U340677,None,Yes,No,No,No,No,No,Yes,No
H368190,Fiber Optic,Yes,No,No,No,No,No,No,No
T107292,DSL,Yes,Yes,No,Yes,Yes,Yes,No,No
A235822,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes
C491926,DSL,Yes,Yes,No,No,Yes,Yes,No,No
K513268,None,Yes,Yes,Yes,No,Yes,Yes,No,Yes
K541481,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes
U191976,DSL,Yes,No,Yes,Yes,No,Yes,Yes,No
A466060,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes
V334521,None,Yes,Yes,No,Yes,No,No,No,Yes
X690504,None,Yes,Yes,No,No,Yes,Yes,No,No
D367103,DSL,Yes,Yes,No,No,No,No,Yes,No
L734540,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,No
N27354,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,Yes
A878642,DSL,Yes,No,No,Yes,No,Yes,No,No
U698370,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes
P535033,DSL,Yes,No,No,Yes,No,Yes,No,No
W713966,DSL,Yes,No,No,No,Yes,No,Yes,No
U76820,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes
F594045,Fiber Optic,Yes,Yes,No,No,Yes,No,No,No
M955464,DSL,Yes,No,No,No,No,Yes,No,No
U982319,DSL,Yes,No,Yes,No,No,No,No,No
J586788,None,Yes,No,No,Yes,Yes,Yes,Yes,Yes
K551039,Fiber Optic,No,Yes,No,No,No,Yes,Yes,No
E224782,DSL,Yes,No,No,No,Yes,Yes,Yes,No
G23603,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,Yes
S428715,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes
J413185,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,No
D81262,None,Yes,Yes,Yes,No,Yes,No,No,Yes
J593494,None,Yes,No,No,Yes,Yes,No,Yes,Yes
S285667,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
F394583,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes
V395482,None,Yes,Yes,No,No,Yes,No,No,No
T760461,DSL,Yes,No,No,No,No,Yes,No,Yes
P812093,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes
J25646,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,No
Q717466,DSL,Yes,Yes,No,Yes,Yes,No,No,No
G350853,DSL,Yes,No,No,No,Yes,No,Yes,No
W01140,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,No
H988583,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes
D510020,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,No
W402834,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes
H403456,None,Yes,No,No,Yes,No,Yes,Yes,Yes
Q19503,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes
P604430,None,No,Yes,Yes,No,No,Yes,Yes,No
S799437,None,Yes,No,No,Yes,No,Yes,No,No
F890957,DSL,Yes,Yes,No,Yes,No,Yes,Yes,No
I979416,None,Yes,Yes,Yes,No,Yes,Yes,No,Yes
M500465,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes
Y931202,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,No
M663152,Fiber Optic,Yes,No,Yes,No,Yes,No,No,No
T191083,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
R581784,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No
F761138,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes
Y627704,DSL,Yes,Yes,No,No,No,No,No,Yes
W335827,None,Yes,No,Yes,No,No,No,Yes,No
S835724,Fiber Optic,Yes,No,No,No,No,No,No,No
E749946,DSL,Yes,No,Yes,No,No,No,Yes,Yes
N601524,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,No
Y858758,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,No
Y470638,DSL,Yes,No,No,Yes,Yes,No,No,No
G201104,Fiber Optic,Yes,No,No,No,No,No,No,Yes
K853735,None,Yes,Yes,Yes,No,Yes,Yes,No,Yes
X246735,DSL,Yes,No,No,No,No,No,No,No
G194988,None,Yes,Yes,No,No,No,No,Yes,No
T258326,None,Yes,Yes,Yes,Yes,No,No,No,Yes
A793645,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,Yes
S982704,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes
G309407,DSL,Yes,No,No,No,Yes,No,Yes,Yes
G633258,DSL,Yes,Yes,No,No,No,No,Yes,Yes
O194821,DSL,No,No,Yes,No,Yes,No,Yes,Yes
D414965,Fiber Optic,Yes,No,Yes,No,No,No,Yes,Yes
U270597,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes
D639444,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Yes
I567163,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes
X987100,DSL,Yes,Yes,No,No,Yes,No,No,Yes
C25081,None,Yes,No,No,Yes,No,No,No,Yes
J74384,DSL,No,No,No,No,Yes,Yes,Yes,Yes
Y842226,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No
X262328,Fiber Optic,No,No,Yes,Yes,Yes,No,No,Yes
B584202,DSL,Yes,No,No,Yes,No,No,No,Yes
P903134,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes
H674623,DSL,Yes,No,Yes,No,No,No,No,No
K194475,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,Yes
T235921,Fiber Optic,Yes,No,No,No,No,No,No,No
P370184,None,Yes,Yes,Yes,No,No,No,Yes,No
T242541,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No
C110005,DSL,Yes,No,No,Yes,Yes,Yes,No,No
V289484,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes
K663726,DSL,Yes,No,Yes,No,No,No,Yes,No
C455392,DSL,Yes,No,Yes,Yes,No,No,No,Yes
C294087,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No
O321745,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No
Z472765,None,Yes,Yes,Yes,No,No,No,Yes,No
I331050,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No
P349196,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes
H248782,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes
T391166,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,No
S231697,Fiber Optic,Yes,No,No,No,No,No,Yes,No
P147558,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No
V297438,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,No
X277511,None,Yes,No,No,No,No,No,Yes,No
Y293927,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes
M659677,Fiber Optic,Yes,No,Yes,No,No,No,No,No
J450880,DSL,Yes,No,No,No,No,Yes,No,No
F775718,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No
X378242,DSL,Yes,No,No,No,No,No,No,Yes
W271686,None,Yes,No,No,Yes,No,No,Yes,Yes
O16957,DSL,Yes,No,Yes,No,Yes,No,Yes,Yes
V394552,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,No
D790505,Fiber Optic,No,Yes,Yes,Yes,Yes,No,No,No
L829193,DSL,Yes,Yes,No,Yes,No,No,No,No
N774071,Fiber Optic,Yes,No,No,Yes,No,Yes,No,Yes
H63833,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,No
S504402,DSL,Yes,No,No,No,No,Yes,No,Yes
O629517,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes
X392676,DSL,Yes,No,Yes,Yes,Yes,No,No,No
W677486,DSL,Yes,No,No,Yes,Yes,No,No,No
W242206,Fiber Optic,No,No,Yes,No,No,Yes,No,Yes
N603536,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No
D595070,DSL,Yes,No,No,Yes,No,Yes,Yes,No
U187337,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes
Y224416,None,Yes,No,No,No,No,No,Yes,No
N843223,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,No
S428583,DSL,Yes,No,No,Yes,No,No,Yes,No
N78759,None,Yes,No,No,Yes,No,No,No,Yes
H973126,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes
G04810,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,No
Y549440,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No
R495303,Fiber Optic,Yes,Yes,No,No,No,No,No,No
N566444,None,Yes,Yes,Yes,Yes,No,No,Yes,No
D68964,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes
C615502,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,No
I41510,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes
A40824,DSL,Yes,Yes,Yes,No,Yes,Yes,No,No
V490898,Fiber Optic,Yes,No,No,No,No,No,No,No
R232591,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
L776429,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,No
H664759,DSL,Yes,Yes,Yes,No,No,No,Yes,No
H309760,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
H983119,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes
K452042,DSL,Yes,Yes,No,Yes,Yes,No,No,No
U898866,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes
Y663307,None,Yes,No,No,No,No,Yes,Yes,Yes
B674702,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
C967245,DSL,Yes,Yes,Yes,No,Yes,No,Yes,No
Y239127,None,No,No,No,No,Yes,Yes,No,Yes
M869915,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,No
Y904957,DSL,Yes,No,Yes,Yes,No,Yes,No,No
H943500,DSL,Yes,No,No,No,No,No,No,Yes
D435398,None,No,Yes,No,No,No,No,No,No
Y799118,None,No,Yes,No,No,No,Yes,Yes,Yes
W408649,None,Yes,No,No,No,Yes,Yes,Yes,No
T273833,None,Yes,No,No,No,No,Yes,No,No
T00191,Fiber Optic,No,Yes,Yes,Yes,No,Yes,No,Yes
L731384,Fiber Optic,Yes,No,No,No,No,No,Yes,No
V700908,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes
P545768,DSL,Yes,No,No,No,No,No,Yes,Yes
Y908871,DSL,Yes,No,No,No,No,Yes,No,No
F266865,DSL,Yes,No,No,No,Yes,No,Yes,No
C983145,None,Yes,No,No,Yes,Yes,No,No,No
D547400,None,Yes,No,No,No,No,Yes,No,No
S112967,DSL,Yes,No,No,Yes,Yes,Yes,No,Yes
