CustomerID,City,State,Zip_Code,Age,Gender,Senior_Citizen,Marital,Dependents,Tenure_Months,Phone,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Churn
7041-TXQJH,Turon,KS,67583,33,Female,No,No,No,37,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.2,No
5014-GSOUQ,Mayfield,KS,67103,58,Male,No,No,No,13,Yes,No,None,No,No,No,No,No,No,Two year,No,Mailed check,19.95,No
5724-BIDBU,Potwin,KS,67123,42,Male,No,Yes,No,49,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,55.35,No
0481-SUMCB,New Century,KS,66031,55,Female,Yes,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.15,No
1769-GRUIK,White City,KS,66872,53,Female,No,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.1,No
8819-WFGGJ,Turon,KS,67583,55,Male,No,Yes,No,68,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),54.1,No
7427-AUFPY,Severy,KS,67137,62,Male,No,No,No,54,Yes,No,None,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.65,No
2811-POVEX,Wilmore,KS,67155,64,Female,Yes,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.45,No
7898-PDWQE,Elmdale,KS,66850,19,Male,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),80.4,No
9972-EWRJS,Minneapolis,KS,67467,23,Female,No,Yes,Yes,67,Yes,No,None,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.25,No
9314-IJWSQ,Woodbine,KS,67492,34,Female,No,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.8,No
5799-JRCZO,Lyons,KS,67554,52,Female,No,No,Yes,63,Yes,No,None,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.5,No
1921-KYSAY,La Crosse,KS,67548,56,Female,No,No,No,41,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,68.6,No
6198-RTPMF,Coats,KS,67028,30,Female,No,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,92.6,No
2924-KHUVI,Alden,KS,67512,34,Male,No,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.55,No
1925-GMVBW,Prescott,KS,66767,19,Female,No,No,No,5,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.55,No
6184-DYUOB,Elbing,KS,67041,26,Female,No,Yes,No,3,Yes,No,None,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.6,No
9207-ZPANB,Attica,KS,67009,60,Male,No,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,67.45,No
9327-QSDED,Mc Cracken,KS,67556,45,Male,No,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.55,No
1656-DRSMG,Effingham,KS,66023,23,Female,No,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.85,No
3012-VFFMN,Andale,KS,67001,53,Female,No,Yes,Yes,7,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.65,No
2984-AFWNC,Medicine Lodge,KS,67104,61,Female,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.4,No
0640-YJTPY,Morrill,KS,66515,21,Male,No,Yes,Yes,72,Yes,No,None,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),21,No
8096-LOIST,Bazine,KS,67516,40,Female,No,No,No,19,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.2,No
9764-REAFF,Norton,KS,67654,51,Female,No,Yes,No,59,Yes,No,None,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),18.4,No
7107-UBYKY,Rush Center,KS,67575,47,Female,No,Yes,Yes,35,Yes,Yes,None,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.75,No
4881-GQJTW,Circleville,KS,66416,22,Male,No,No,No,14,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.6,No
7876-DNYAP,Home,KS,66438,24,Female,No,Yes,Yes,69,Yes,No,None,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.8,No
7905-NJMXS,Bentley,KS,67016,47,Male,Yes,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,64.2,No
2882-WDTBA,Coolidge,KS,67836,20,Male,No,Yes,No,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.75,No
2091-GPPIQ,Pratt,KS,67124,41,Female,No,Yes,No,72,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,78.95,No
5071-FBJFS,Manhattan,KS,66503,46,Female,No,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.3,No
2796-UUZZO,Franklin,KS,66735,51,Male,No,Yes,Yes,63,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.3,No
2429-AYKKO,Collyer,KS,67631,27,Male,No,No,No,72,Yes,No,None,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.85,No
9798-OPFEM,Garland,KS,66741,25,Female,No,No,No,46,Yes,No,None,No,No,No,No,No,No,Two year,Yes,Electronic check,21.1,No
3794-NFNCH,Goddard,KS,67052,48,Male,No,Yes,No,30,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50,No
5193-QLVZB,Ellinwood,KS,67526,19,Male,No,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.75,No
7114-AEOZE,Oberlin,KS,67749,26,Female,No,No,No,60,Yes,No,None,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.85,No
5522-NYKPB,Leonardville,KS,66449,38,Male,No,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.9,No
9957-YODKZ,Colby,KS,67701,35,Male,Yes,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.8,No
6518-KZXCB,Bendena,KS,66008,23,Male,No,No,No,22,Yes,Yes,None,No,No,No,No,No,No,Two year,No,Mailed check,25.25,No
2245-ADZFJ,Vassar,KS,66543,46,Female,No,Yes,No,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.55,No
7776-QGYJC,Walnut,KS,66780,43,Female,No,Yes,Yes,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.5,No
9313-QOLTZ,Wallace,KS,67761,41,Male,No,No,No,26,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.9,No
4672-FOTSD,Schoenchen,KS,67667,35,Male,No,No,No,12,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.25,No
9818-XQCUV,Overbrook,KS,66524,28,Female,No,No,No,2,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.35,No
7338-ERIVA,St John,KS,67576,47,Male,No,No,No,39,No,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),45.05,No
8259-NFJTV,Bluff City,KS,67018,24,Female,No,Yes,Yes,7,No,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,34.65,No
3223-DWFIO,Tyro,KS,67364,19,Male,Yes,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.35,No
6968-GMKPR,Garden City,KS,67846,50,Female,No,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.55,No
4751-ERMAN,Selden,KS,67757,22,Male,No,Yes,No,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.4,No
1436-ZMJAN,Burns,KS,66840,41,Female,No,Yes,No,10,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.8,No
3292-PBZEJ,Leawood,KS,66211,37,Male,Yes,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.4,No
0799-DDIHE,Cambridge,KS,67023,56,Female,No,Yes,Yes,15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.3,No
3070-FNFZQ,Chetopa,KS,67336,30,Female,No,Yes,Yes,23,Yes,No,None,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.4,No
2812-SFXMJ,Scranton,KS,66537,22,Male,No,No,Yes,1,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,No
5014-WUQMG,Mound City,KS,66056,56,Male,No,Yes,Yes,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,96.1,No
5312-TSZVC,Coolidge,KS,67836,23,Female,No,No,No,15,Yes,No,None,No,No,No,No,No,No,One year,No,Mailed check,19.65,No
0993-OSGPT,Highland,KS,66035,45,Female,Yes,Yes,No,68,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),60.65,No
7108-DGVUU,Arma,KS,66712,32,Female,Yes,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),71.7,No
2782-JEEBU,Oketo,KS,66518,63,Male,No,No,No,21,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,36,No
5127-BZENZ,Eudora,KS,66025,24,Female,No,Yes,No,56,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),65.2,No
2720-FVBQP,Circleville,KS,66416,59,Female,No,Yes,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.95,No
9906-NHHVC,Tecumseh,KS,66542,20,Female,Yes,No,No,65,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.5,No
4522-XRWWI,Lyons,KS,67554,30,Male,No,Yes,No,42,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.45,No
3766-EJLFL,Rockfield,KY,42274,45,Female,No,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.05,No
5939-SXWHM,Magnolia,KY,42757,54,Male,No,Yes,Yes,48,Yes,Yes,None,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),26.3,No
8152-UOBNY,Calhoun,KY,42327,48,Female,Yes,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,106.8,No
7351-KYHQH,Hope,KY,40334,40,Female,Yes,No,No,7,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.95,No
7643-RCHXS,Essie,KY,40827,59,Female,No,Yes,Yes,63,Yes,No,None,No,No,No,No,No,No,Two year,No,Electronic check,19.35,No
8246-SHFGA,Hope,KY,40334,54,Male,No,No,No,17,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),21.1,No
0620-XEFWH,Pathfork,KY,40863,53,Male,No,Yes,Yes,4,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Mailed check,18.85,No
6485-QXWWE,Worthington,KY,41183,46,Female,No,No,Yes,62,Yes,Yes,None,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),26,No
7321-VGNKU,Pippa Passes,KY,41844,60,Female,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,No
5327-CNLUQ,Siler,KY,40763,44,Male,No,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),96.9,No
7552-KEYGT,Benton,KY,42025,22,Male,No,Yes,No,27,Yes,No,None,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.55,No
5816-JMLGY,Chaplin,KY,40012,25,Female,No,Yes,No,70,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.4,No
2927-QRRQV,Saint Charles,KY,42453,38,Male,No,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,94.65,No
6265-SXWBU,Whick,KY,41390,24,Male,No,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),95.75,No
7941-RCJOW,Greenville,KY,42345,47,Male,No,No,No,65,Yes,No,None,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.55,No
6374-NTQLP,Bypro,KY,41612,21,Male,Yes,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.1,No
2387-KDZQY,Grethel,KY,41631,39,Male,No,No,No,17,Yes,No,None,No,No,No,No,No,No,One year,Yes,Mailed check,20.1,No
3584-WKTTW,Goshen,KY,40026,61,Male,No,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.55,No
3399-BMLVW,Nancy,KY,42544,45,Male,No,Yes,No,51,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),60.5,No
1971-DTCZB,Lockport,KY,40036,63,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.95,No
3374-PZLXD,Parkers Lake,KY,42634,29,Male,No,No,No,34,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.7,No
3813-DHBBB,Pilgrim,KY,41250,55,Male,No,Yes,No,67,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),50.95,No
2812-REYAT,Bonnieville,KY,42713,23,Female,No,Yes,No,49,Yes,No,None,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),20.05,No
6518-PPLMZ,Argillite,KY,41121,23,Male,No,Yes,Yes,53,Yes,No,None,No,No,No,No,No,No,Two year,Yes,Mailed check,19.4,No
4939-KYYPY,Independence,KY,41051,37,Male,No,No,No,27,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.45,No
5930-GBIWP,Lexington,KY,40513,30,Male,No,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),81.5,No
6022-KOUQO,Adams,KY,41201,41,Female,No,Yes,Yes,2,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),29.05,No
2361-UPSND,Liberty,KY,42539,62,Female,No,Yes,No,46,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,70.6,No
6035-RIIOM,Mount Olivet,KY,41064,37,Female,No,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),97.2,No
9504-DSHWM,Neon,KY,41840,38,Male,No,No,No,20,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.2,No
5035-BVCXS,Cromona,KY,41810,55,Male,No,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,75.9,No
6267-DCFFZ,Wittensville,KY,41274,47,Female,Yes,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.05,No
3533-UVMOM,Booneville,KY,41314,35,Male,No,Yes,No,68,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),70.95,No
2439-LYPMQ,Pewee Valley,KY,40056,44,Male,Yes,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.6,No
1478-VPOAD,Maple Mount,KY,42356,46,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.8,No
9995-HOTOH,Dixon,KY,42409,33,Male,No,Yes,No,63,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,59,No
2988-PLAHS,Coxs Creek,KY,40013,47,Female,No,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,69.95,No
1371-OJCEK,Mc Carr,KY,41544,27,Female,No,No,No,48,Yes,Yes,None,No,No,No,No,No,No,One year,No,Bank transfer (automatic),24.35,No
4999-IEZLT,Glencoe,KY,41046,36,Male,No,No,No,66,No,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),29.45,No
8883-ANODQ,Hi Hat,KY,41636,44,Female,No,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),84.4,No
2351-RRBUE,Hebron,KY,41048,59,Female,No,Yes,No,7,Yes,No,None,No,No,No,No,No,No,One year,No,Mailed check,20.65,No
5980-BDHPY,Big Laurel,KY,40808,23,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.1,No
1498-DQNRX,Clayhole,KY,41317,57,Female,No,Yes,No,29,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.85,No
9469-WEJBT,Roxana,KY,41848,54,Male,No,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.35,No
2581-VKIRT,California,KY,41007,55,Female,No,Yes,No,59,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,65.5,No
7426-WEIJX,Ulysses,KY,41264,23,Male,Yes,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.95,No
2851-MMUTZ,Raywick,KY,40060,57,Female,No,No,No,27,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,56.15,No
3307-TLCUD,Royalton,KY,41464,63,Male,No,Yes,No,17,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,34.4,No
6625-FLENO,Marshes Siding,KY,42631,50,Male,No,Yes,No,58,Yes,No,None,No,No,No,No,No,No,Two year,No,Mailed check,20.75,No
2967-MXRAV,Denton,KY,41132,63,Male,No,Yes,No,1,Yes,No,None,No,No,No,No,No,No,One year,No,Mailed check,18.8,No
8189-HBVRW,Lexington,KY,40506,32,Female,No,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,90.8,No
4163-KIUHY,Pendleton,KY,40055,22,Male,No,No,No,35,Yes,Yes,None,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.6,No
3500-NSDOA,Barlow,KY,42024,59,Male,No,Yes,No,68,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),70.8,No
1171-TYKUR,Letcher,KY,41832,52,Male,No,Yes,No,47,Yes,Yes,None,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.4,No
3761-FLYZI,Siler,KY,40763,63,Female,Yes,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.8,No
1219-NNDDO,White Plains,KY,42464,53,Female,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.85,No
8388-DMKAE,Augusta,KY,41002,61,Female,No,No,No,8,Yes,No,None,No,No,No,No,No,No,Two year,No,Mailed check,20.25,No
4403-BWPAY,Lawrenceburg,KY,40342,44,Male,No,No,No,14,Yes,Yes,None,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24.8,No
9659-QEQSY,Fort Campbell,KY,42223,44,Female,No,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,115.65,No
5405-ZMYXQ,Wallingford,KY,41093,32,Female,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.6,No
1442-OKRJE,Letcher,KY,41832,26,Male,No,Yes,Yes,66,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.15,No
4737-AQCPU,Middleburg,KY,42541,63,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),72.1,No
2808-CHTDM,Ewing,KY,41039,33,Female,No,Yes,Yes,23,Yes,Yes,None,No,No,No,No,No,No,Two year,No,Mailed check,25.1,No
0793-TWELN,Ekron,KY,40117,25,Female,No,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.15,No
3283-WCWXT,Cromwell,KY,42333,48,Male,No,Yes,Yes,6,Yes,Yes,None,No,No,No,No,No,No,Two year,No,Mailed check,25.4,No
1060-ENTOF,Saint Francis,KY,40062,29,Female,Yes,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),105.4,No
0999-QXNSA,Betsy Layne,KY,41605,62,Male,Yes,No,Yes,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.75,No
5451-MHQOF,Jackhorn,KY,41825,39,Male,No,Yes,No,56,Yes,Yes,None,No,No,No,No,No,No,One year,Yes,Mailed check,24.45,No
4836-WNFNO,Cleaton,KY,42332,19,Female,No,Yes,No,72,Yes,Yes,None,No,No,No,No,No,No,Two year,No,Credit card (automatic),25,No
9225-BZLNZ,Fort Campbell,KY,42223,42,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,85.25,No
0354-VXMJC,Stoney Fork,KY,40988,23,Male,No,Yes,Yes,23,Yes,No,None,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.6,No
4422-QVIJA,Ezel,KY,41425,37,Female,No,No,Yes,35,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.15,No
9365-SRSZE,Paintsville,KY,41240,56,Male,Yes,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55,No
8332-OSJDW,Hodgenville,KY,42748,53,Male,No,Yes,No,12,Yes,Yes,None,No,No,No,No,No,No,One year,No,Mailed check,26.4,No
4735-BJKOU,Rockport,KY,42369,29,Female,No,No,No,40,Yes,No,None,No,No,No,No,No,No,Two year,No,Mailed check,20.15,No
0274-JKUJR,Ezel,KY,41425,33,Male,No,Yes,Yes,7,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,58.85,No
5740-YHGTW,Adolphus,KY,42120,27,Male,No,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.55,No
8917-SZTTJ,Green Road,KY,40946,19,Male,No,Yes,Yes,60,Yes,No,None,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.65,No
1696-MZVAU,Louisville,KY,40220,35,Male,No,Yes,No,39,No,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),25.25,No
7359-WWYJV,Breeding,KY,42715,60,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.45,No
4906-ZHGPK,Alvaton,KY,42122,38,Male,No,Yes,No,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,70.7,No
3795-GWTRD,Bevinsville,KY,41606,61,Female,No,Yes,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),75.55,No
1298-PHBTI,Essie,KY,40827,26,Male,No,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,84.8,No
6223-DHJGV,River,KY,41254,29,Female,No,No,No,42,Yes,No,None,No,No,No,No,No,No,One year,Yes,Mailed check,20.65,No
6961-MJKBO,Debord,KY,41214,40,Male,No,No,No,47,Yes,No,None,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.45,No
8158-WPEZG,Pleasureville,KY,40057,42,Male,No,No,No,11,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,35.65,No
4918-FYJNT,Garfield,KY,40140,22,Female,Yes,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.45,No
0727-BNRLG,Slemp,KY,41763,45,Male,No,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),97.65,No
4854-CIDCF,Lexington,KY,40502,37,Female,Yes,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.85,No
3280-MRDOF,Ermine,KY,41815,48,Male,Yes,No,No,30,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),69.1,No
6435-SRWBJ,Fort Thomas,KY,41075,23,Female,No,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,82.75,No
9964-WBQDJ,Battletown,KY,40104,26,Female,No,Yes,No,71,Yes,Yes,None,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),24.4,No
6303-KFWSL,Pikeville,KY,41501,25,Female,No,No,No,29,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,55.25,No
1702-CCFNJ,Perryville,KY,40468,38,Male,No,Yes,No,52,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.35,No
8932-CZHRQ,Mammoth Cave,KY,42259,54,Male,No,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),76.75,No
0386-CWRGM,South Shore,KY,41175,32,Female,No,Yes,Yes,46,Yes,No,None,No,No,No,No,No,No,Two year,No,Mailed check,19.4,No
5515-RUGKN,Owensboro,KY,42303,53,Male,No,No,No,8,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.75,No
0404-AHASP,Hazel,KY,42049,44,Male,No,Yes,No,72,Yes,No,None,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.7,No
7279-NMVJC,Sandgap,KY,40481,32,Female,No,No,No,17,Yes,No,None,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.9,No
