Sentiment,Clean_Review
1,"['cute', 'quaint', 'simple', 'honest']"
1,"['chicken', 'deliciously', 'seasoned', 'perfect', 'fry', 'outside', 'moist', 'chicken', 'inside']"
1,"['food', 'great', 'always', 'compliment', 'chef']"
1,"['special', 'thanks', 'dylan', 'recommendation', 'order', 'yummy', 'tummy']"
1,"['awesome', 'selection', 'beer']"
1,"['great', 'food', 'awesome', 'service']"
1,"['one', 'nice', 'thing', 'added', 'gratuity', 'bill', 'since', 'party', 'larger', '6', '8', 'didn', 'expect', 'tip']"
0,"['fly', 'apple', 'juice', 'fly']"
1,"['han', 'nan', 'chicken', 'also', 'tasty']"
1,"['service', 'thought', 'good']"
0,"['food', 'barely', 'lukewarm', 'must', 'sitting', 'waiting', 'server', 'bring', 'u']"
0,"['ryan', 'bar', 'definitely', 'one', 'edinburgh', 'establishment', 'won', 'revisiting']"
1,"['nicest', 'chinese', 'restaurant']"
1,"['overall', 'like', 'food', 'service']"
1,"['also', 'serve', 'indian', 'naan', 'bread', 'hummus', 'spicy', 'pine', 'nut', 'sauce', 'world']"
0,"['probably', 'never', 'coming', 'back', 'wouldn', 'recommend']"
0,"['friend', 'pasta', 'also', 'bad', 'barely', 'touched']"
1,"['try', 'airport', 'experience', 'tasty', 'food', 'speedy', 'friendly', 'service']"
1,"['love', 'decor', 'chinese', 'calligraphy', 'wall', 'paper']"
1,"['never', 'anything', 'complain']"
1,"['restaurant', 'clean', 'ha', 'family', 'restaurant', 'feel']"
0,"['way', 'fried']"
0,"['not', 'sure', 'how', 'long', 'stood', 'but', 'long', 'enough', 'begin', 'feel', 'awkwardly', 'place']"
0,"['opened', 'sandwich', 'impressed', 'but', 'not', 'good', 'way']"
0,"['not', 'back']"
1,"['warm', 'feeling', 'service', 'felt', 'like', 'guest', 'special', 'treat']"
1,"['extensive', 'menu', 'provides', 'lot', 'option', 'breakfast']"
1,"['always', 'order', 'vegetarian', 'menu', 'dinner', 'ha', 'wide', 'array', 'option', 'choose']"
0,"['watched', 'price', 'inflate', 'portion', 'get', 'smaller', 'management', 'attitude', 'grow', 'rapidly']"
1,"['wonderful', 'lil', 'tapa', 'ambience', 'made', 'feel', 'warm', 'fuzzy', 'inside']"
1,"['got', 'enjoy', 'seafood', 'salad', 'fabulous', 'vinegrette']"
1,"['wonton', 'thin', 'not', 'thick', 'chewy', 'almost', 'melt', 'mouth']"
1,"['level', '5', 'spicy', 'perfect', 'spice', 'didn', 'whelm', 'soup']"
1,"['sat', 'right', 'time', 'server', 'get', 'go', 'fantastic']"
0,"['main', 'thing', 'didn', 'enjoy', 'crowd', 'older', 'crowd', 'around', 'mid', '30']"
1,"['side', 'town', 'definitely', 'spot', 'hit']"
0,"['wait', '30', 'minute', 'get', 'drink', 'longer', 'get', '2', 'arepas']"
1,"['great', 'place', 'eat']"
1,"['jalapeno', 'bacon', 'soooo', 'good']"
0,"['service', 'poor', 'thats', 'nice']"
1,"['food', 'good', 'service', 'good', 'price', 'good']"
0,"['place', 'not', 'clean', 'food', 'oh', 'stale']"
0,"['chicken', 'dish', 'ok', 'beef', 'like', 'shoe', 'leather']"
0,"['but', 'service', 'beyond', 'bad']"
1,['happy']
0,"['tasted', 'like', 'dirt']"
1,"['one', 'place', 'phoenix', 'would', 'definately', 'go', 'back']"
1,"['block', 'amazing']"
1,"['close', 'house', 'low', 'key', 'non', 'fancy', 'affordable', 'price', 'good', 'food']"
1,"['hot', 'sour', 'egg', 'flower', 'soup', 'absolutely', '5', 'star']"
0,"['sashimi', 'poor', 'quality', 'soggy', 'tasteless']"
1,"['great', 'time', 'family', 'dinner', 'sunday', 'night']"
0,"['food', 'not', 'tasty', 'not', 'say', 'real', 'traditional', 'hunan', 'style']"
0,"['bother', 'slow', 'service']"
1,"['flair', 'bartender', 'absolutely', 'amazing']"
0,"['frozen', 'margarita', 'way', 'sugary', 'taste']"
1,"['good', 'ordered', 'twice']"
0,"['nutshell', '1', 'restaraunt', 'smell', 'like', 'combination', 'dirty', 'fish', 'market', 'sewer']"
0,"['girlfriend', 'veal', 'bad']"
0,"['unfortunately', 'not', 'good']"
1,"['pretty', 'satifying', 'experience']"
1,"['join', 'club', 'get', 'awesome', 'offer', 'via', 'email']"
1,"['perfect', 'someone', 'like', 'beer', 'ice', 'cold', 'case', 'even', 'colder']"
0,"['bland', 'flavorless', 'good', 'way', 'describing', 'barely', 'tepid', 'meat']"
0,"['chain', 'no', 'fan', 'beat', 'place', 'easily']"
1,"['nacho', 'must']"
0,"['not', 'coming', 'back']"
1,"['don', 'many', 'word', 'say', 'place', 'but', 'doe', 'everything', 'pretty', 'well']"
1,"['staff', 'super', 'nice', 'quick', 'even', 'crazy', 'crowd', 'downtown', 'jury', 'lawyer', 'court', 'staff']"
1,"['great', 'atmosphere', 'friendly', 'fast', 'service']"
1,"['received', 'pita', 'huge', 'lot', 'meat', 'thumb']"
0,"['food', 'arrives', 'meh']"
0,"['paying', '7', '85', 'hot', 'dog', 'fry', 'look', 'like', 'came', 'kid', 'meal', 'wienerschnitzel', 'not', 'idea', 'good', 'meal']"
1,"['classic', 'maine', 'lobster', 'roll', 'fantastic']"
0,"['brother', 'law', 'work', 'mall', 'ate', 'day', 'guess', 'sick', 'night']"
1,"['good', 'going', 'review', 'place', 'twice', 'hereas', 'tribute', 'place', 'tribute', 'event', 'held', 'last', 'night']"
1,"['chip', 'salsa', 'really', 'good', 'salsa', 'fresh']"
1,"['place', 'great']"
0,"['mediocre', 'food']"
1,"['get', 'inside', 'impressed', 'place']"
0,"['super', 'pissd']"
1,"['service', 'super', 'friendly']"
0,"['why', 'sad', 'little', 'vegetable', 'overcooked']"
1,"['place', 'nice', 'surprise']"
1,"['golden', 'crispy', 'delicious']"
0,"['high', 'hope', 'place', 'since', 'burger', 'cooked', 'charcoal', 'grill', 'but', 'unfortunately', 'taste', 'fell', 'flat', 'way', 'flat']"
1,"['could', 'eat', 'bruschetta', 'day', 'devine']"
0,"['not', 'single', 'employee', 'came', 'see', 'ok', 'even', 'needed', 'water', 'refill', 'finally', 'served', 'u', 'food']"
1,"['lastly', 'mozzarella', 'stick', 'best', 'thing', 'ordered']"
1,"['first', 'time', 'ever', 'came', 'amazing', 'experience', 'still', 'tell', 'people', 'how', 'awesome', 'duck']"
0,"['server', 'negligent', 'need', 'made', 'u', 'feel', 'unwelcome', 'would', 'not', 'suggest', 'place']"
0,"['service', 'terrible', 'though']"
0,"['place', 'overpriced', 'not', 'consistent', 'boba', 'really', 'overpriced']"
0,['packed']
1,"['love', 'place']"
1,"['say', 'dessert', 'yummy']"
0,"['food', 'terrible']"
1,"['seasonal', 'fruit', 'fresh', 'white', 'peach', 'puree']"
0,"['kept', 'getting', 'worse', 'worse', 'officially', 'done']"
0,"['place', 'should', 'honestly', 'blown']"
0,"['but', 'definitely', 'would', 'not', 'eat']"
0,"['not', 'waste', 'money']"
1,"['love', 'put', 'food', 'nice', 'plastic', 'container', 'opposed', 'cramming', 'little', 'paper', 'takeout', 'box']"
1,"['crepe', 'delicate', 'thin', 'moist']"
0,"['awful', 'service']"
0,"['won', 'ever', 'go']"
0,"['food', 'quality', 'ha', 'horrible']"
0,"['price', 'think', 'place', 'would', 'much', 'rather', 'gone']"
0,"['service', 'fair', 'best']"
0,"['love', 'sushi', 'but', 'found', 'kabuki', 'priced', 'hip', 'service']"
0,"['favor', 'stay', 'away', 'dish']"
0,"['poor', 'service']"
0,"['no', 'one', 'table', 'thought', 'food', 'average', 'worth', 'wait']"
1,"['best', 'service', 'food', 'ever', 'maria', 'server', 'good', 'friendly', 'made', 'day']"
1,['excellent']
0,"['paid', 'bill', 'but', 'not', 'tip', 'felt', 'server', 'terrible', 'job']"
1,"['just', 'lunch', 'great', 'experience']"
0,"['never', 'bland', 'food', 'surprised', 'considering', 'article', 'read', 'focused', 'much', 'spice', 'flavor']"
0,"['food', 'way', 'overpriced', 'portion', 'fucking', 'small']"
1,"['recently', 'tried', 'caballero', 'back', 'every', 'week', 'since']"
0,"['40', 'buck', 'head', 'really', 'expect', 'better', 'food']"
1,"['food', 'came', 'good', 'pace']"
1,"['ate', 'twice', 'last', 'visit', 'especially', 'enjoyed', 'salmon', 'salad']"
0,"['won', 'back']"
0,"['could', 'not', 'believe', 'how', 'dirty', 'oyster']"
0,"['place', 'deserves', 'no', 'star']"
0,"['would', 'not', 'recommend', 'place']"
1,"['fact', 'going', 'round', '4', 'star', 'just', 'awesome']"
0,"['disbelief', 'dish', 'qualified', 'worst', 'version', 'food', 'ever', 'tasted']"
0,"['bad', 'day', 'not', 'low', 'tolerance', 'rude', 'customer', 'service', 'people', 'job', 'nice', 'polite', 'wash', 'dish', 'otherwise']"
1,"['potato', 'great', 'biscuit']"
0,"['probably', 'would', 'not', 'go']"
1,"['flavorful', 'ha', 'just', 'perfect', 'amount', 'heat']"
1,"['price', 'reasonable', 'service', 'great']"
0,"['wife', 'hated', 'meal', 'coconut', 'shrimp', 'friend', 'really', 'not', 'enjoy', 'meal', 'either']"
0,"['fella', 'got', 'huevos', 'rancheros', 'didn', 'look', 'appealing']"
1,"['went', 'happy', 'hour', 'great', 'list', 'wine']"
1,"['may', 'say', 'buffet', 'pricey', 'but', 'think', 'get', 'pay', 'place', 'getting', 'quite', 'lot']"
0,"['probably', 'won', 'coming', 'back']"
0,"['worst', 'food', 'service']"
1,"['place', 'pretty', 'good', 'nice', 'little', 'vibe', 'restaurant']"
1,"['talk', 'great', 'customer', 'service', 'course', 'back']"
0,"['hot', 'dish', 'not', 'hot', 'cold', 'dish', 'close', 'room', 'temp', 'watched', 'staff', 'prepare', 'food', 'bare', 'hand', 'no', 'glove', 'everything', 'deep', 'fried', 'oil']"
1,"['love', 'fry', 'bean']"
1,"['always', 'pleasure', 'dealing']"
1,"['plethora', 'salad', 'sandwich', 'everything', 'tried', 'get', 'seal', 'approval']"
1,"['place', 'awesome', 'want', 'something', 'light', 'healthy', 'summer']"
1,"['sushi', 'strip', 'place', 'go']"
1,"['service', 'great', 'even', 'manager', 'came', 'helped', 'table']"
0,"['feel', 'dining', 'room', 'college', 'cooking', 'course', 'high', 'class', 'dining', 'service', 'slow', 'best']"
0,"['started', 'review', 'two', 'star', 'but', 'editing', 'give', 'one']"
0,"['worst', 'sushi', 'ever', 'eat', 'besides', 'costco']"
1,"['excellent', 'restaurant', 'highlighted', 'great', 'service', 'unique', 'menu', 'beautiful', 'setting']"
1,"['boyfriend', 'sat', 'bar', 'completely', 'delightful', 'experience']"
0,"['weird', 'vibe', 'owner']"
0,"['hardly', 'meat']"
0,"['better', 'bagel', 'grocery', 'store']"
1,"['go', 'place', 'gyro']"
1,"['love', 'owner', 'chef', 'one', 'authentic', 'japanese', 'cool', 'dude']"
0,"['burger', 'good', 'pizza', 'used', 'amazing', 'doughy', 'flavorless']"
0,"['found', 'six', 'inch', 'long', 'piece', 'wire', 'salsa']"
0,"['service', 'terrible', 'food', 'mediocre']"
1,"['definately', 'enjoyed']"
0,"['ordered', 'albondigas', 'soup', 'just', 'warm', 'tasted', 'like', 'tomato', 'soup', 'frozen', 'meatball']"
0,"['three', 'different', 'occasion', 'asked', 'well', 'done', 'medium', 'well', 'three', 'time', 'got', 'bloodiest', 'piece', 'meat', 'plate']"
0,"['two', 'bite', 'refused', 'eat', 'anymore']"
0,"['service', 'extremely', 'slow']"
0,"['20', 'minute', 'wait', 'got', 'table']"
1,"['seriously', 'killer', 'hot', 'chai', 'latte']"
0,"['no', 'allergy', 'warning', 'menu', 'waitress', 'absolutely', 'no', 'clue', 'meal', 'not', 'contain', 'peanut']"
1,"['boyfriend', 'tried', 'mediterranean', 'chicken', 'salad', 'fell', 'love']"
1,"['rotating', 'beer', 'tap', 'also', 'highlight', 'place']"
0,"['pricing', 'bit', 'concern', 'mellow', 'mushroom']"
0,"['worst', 'thai', 'ever']"
1,"['stay', 'vega', 'must', 'get', 'breakfast', 'least']"
1,"['want', 'first', 'say', 'server', 'great', 'perfect', 'service']"
1,"['pizza', 'selection', 'good']"
1,"['strawberry', 'tea', 'good']"
0,"['highly', 'unprofessional', 'rude', 'loyal', 'patron']"
1,"['overall', 'great', 'experience']"
0,"['spend', 'money', 'elsewhere']"
1,"['regular', 'toasted', 'bread', 'equally', 'satisfying', 'occasional', 'pat', 'butter', 'mmmm']"
0,"['buffet', 'bellagio', 'far', 'anticipated']"
0,"['drink', 'weak', 'people']"
0,"['order', 'not', 'correct']"
0,"['also', 'feel', 'like', 'chip', 'bought', 'not', 'made', 'house']"
0,"['disappointing', 'dinner', 'went', 'elsewhere', 'dessert']"
1,"['chip', 'sals', 'amazing']"
0,"['won', 'returning']"
1,"['new', 'fav', 'vega', 'buffet', 'spot']"
0,"['seriously', 'not', 'believe', 'owner', 'ha', 'many', 'unexperienced', 'employee', 'running', 'around', 'like', 'chicken', 'head', 'cut']"
0,['sad']
0,"['felt', 'insulted', 'disrespected', 'how', 'could', 'talk', 'judge', 'another', 'human', 'like']"
0,"['how', 'call', 'steakhouse', 'properly', 'cook', 'steak', 'don', 'understand']"
0,"['not', 'impressed', 'concept', 'food']"
0,"['thing', 'wasn', 'crazy', 'guacamole', 'don', 'like', 'pureed']"
0,"['really', 'nothing', 'postinos', 'hope', 'experience', 'better']"
0,"['got', 'food', 'poisoning', 'buffet']"
0,"['brought', 'fresh', 'batch', 'fry', 'thinking', 'yay', 'something', 'warm', 'but', 'no']"
0,"['should', 'hilarious', 'yummy', 'christmas', 'eve', 'dinner', 'remember', 'biggest', 'fail', 'entire', 'trip', 'u']"
0,"['needless', 'say', 'won', 'going', 'back', 'anytime', 'soon']"
0,"['place', 'disgusting']"
1,"['every', 'time', 'eat', 'see', 'caring', 'teamwork', 'professional', 'degree']"
0,"['ri', 'style', 'calamari', 'joke']"
0,"['however', 'much', 'garlic', 'fondue', 'barely', 'edible']"
0,"['could', 'barely', 'stomach', 'meal', 'but', 'didn', 'complain', 'business', 'lunch']"
0,"['bad', 'lost', 'heart', 'finish']"
0,"['also', 'took', 'forever', 'bring', 'u', 'check', 'asked']"
0,"['one', 'make', 'scene', 'restaurant', 'but', 'just', 'don', 'get', 'definitely', 'lost', 'love', 'one']"
0,"['disappointing', 'experience']"
0,"['food', 'par', 'denny', 'say', 'not', 'good']"
0,"['want', 'wait', 'mediocre', 'food', 'downright', 'terrible', 'service', 'place']"
0,"['waaaaaayyyyyyyyyy', 'rated', 'saying']"
0,"['won', 'going', 'back']"
0,"['place', 'fairly', 'clean', 'but', 'food', 'simply', 'wasn', 'worth']"
0,"['place', 'lacked', 'style']"
0,"['sangria', 'half', 'glass', 'wine', 'full', '12', 'ridiculous']"
0,"['don', 'bother', 'coming']"
0,"['meat', 'pretty', 'dry', 'sliced', 'brisket', 'pulled', 'pork']"
0,"['building', 'seems', 'pretty', 'neat', 'bathroom', 'pretty', 'trippy', 'but', 'wouldn', 'eat']"
0,"['equally', 'awful']"
0,"['probably', 'not', 'hurry', 'go', 'back']"
0,"['slow', 'seating', 'even', 'reservation']"
0,"['not', 'good', 'stretch', 'imagination']"
0,"['cashew', 'cream', 'sauce', 'bland', 'vegetable', 'undercooked']"
0,"['chipolte', 'ranch', 'dipping', 'sause', 'tasteless', 'seemed', 'thin', 'watered', 'no', 'heat']"
0,"['bit', 'sweet', 'not', 'really', 'spicy', 'enough', 'lacked', 'flavor']"
0,['disappointed']
0,"['place', 'horrible', 'way', 'overpriced']"
0,"['maybe', 'just', 'vegetarian', 'fare', 'but', 'twice', 'thought', 'average', 'best']"
0,"['wasn', 'busy', 'know', 'why']"
0,"['table', 'outside', 'also', 'dirty', 'lot', 'time', 'worker', 'not', 'always', 'friendly', 'helpful', 'menu']"
0,"['ambiance', 'not', 'feel', 'like', 'buffet', 'setting', 'but', 'douchey', 'indoor', 'garden', 'tea', 'biscuit']"
0,"['con', 'spotty', 'service']"
0,"['fry', 'not', 'hot', 'neither', 'burger']"
0,"['but', 'came', 'back', 'cold']"
0,"['food', 'came', 'disappointment', 'ensued']"
0,"['real', 'disappointment', 'waiter']"
0,"['husband', 'said', 'rude', 'not', 'even', 'apologize', 'bad', 'food', 'anything']"
0,"['reason', 'eat', 'would', 'fill', 'night', 'binge', 'drinking', 'just', 'get', 'carbs', 'stomach']"
0,"['insult', 'profound', 'deuchebaggery', 'go', 'outside', 'smoke', 'break', 'serving', 'just', 'solidify']"
0,"['someone', 'order', 'two', 'taco', 'don', 'think', 'may', 'part', 'customer', 'service', 'ask', 'combo', 'ala', 'cart']"
0,"['quite', 'disappointed', 'although', 'blame', 'need', 'placed', 'door']"
0,"['rave', 'review', 'couldn', 'wait', 'eat', 'disappointment']"
0,"['del', 'taco', 'pretty', 'nasty', 'should', 'avoided', 'possible']"
0,"['not', 'hard', 'make', 'decent', 'hamburger']"
0,"['but', 'don', 'like']"
0,"['hell', 'no', 'go', 'back']"
0,"['gotten', 'much', 'better', 'service', 'pizza', 'place', 'next', 'door', 'service', 'received', 'restaurant']"
0,"['don', 'know', 'big', 'deal', 'place', 'but', 'won', 'back', 'ya']"
0,"['immediately', 'said', 'wanted', 'talk', 'manager', 'but', 'not', 'want', 'talk', 'guy', 'shot', 'fireball', 'behind', 'bar']"
0,"['ambiance', 'isn', 'much', 'better']"
0,"['unfortunately', 'set', 'u', 'disapppointment', 'entree']"
0,"['food', 'wasn', 'good']"
0,"['server', 'suck', 'wait', 'correction', 'server', 'heimer', 'sucked']"
0,"['happened', 'next', 'pretty', 'putting']"
0,"['bad', 'cause', 'know', 'family', 'owned', 'really', 'wanted', 'like', 'place']"
0,"['overpriced', 'getting']"
0,"['vomited', 'bathroom', 'mid', 'lunch']"
0,"['kept', 'looking', 'time', 'soon', 'become', '35', 'minute', 'yet', 'still', 'no', 'food']"
0,"['place', 'eat', 'no', 'circumstance', 'would', 'ever', 'return', 'top', 'list']"
0,"['started', 'tuna', 'sashimi', 'brownish', 'color', 'obviously', 'wasn', 'fresh']"
0,"['food', 'average']"
0,"['sure', 'doe', 'beat', 'nacho', 'movie', 'but', 'would', 'expect', 'little', 'bit', 'coming', 'restaurant']"
0,"['ha', 'long', 'bay', 'bit', 'flop']"
0,"['problem', 'charge', '11', '99', 'sandwich', 'no', 'bigger', 'subway', 'sub', 'offer', 'better', 'amount', 'vegetable']"
0,"['shrimp', 'unwrapped', 'live', '1', '2', 'mile', 'brushfire', 'literally', 'ice', 'cold']"
0,"['lacked', 'flavor', 'seemed', 'undercooked', 'dry']"
0,"['really', 'impressive', 'place', 'hasn', 'closed']"
0,"['would', 'avoid', 'place', 'staying', 'mirage']"
0,"['refried', 'bean', 'came', 'meal', 'dried', 'crusty', 'food', 'bland']"
0,"['spend', 'money', 'time', 'place', 'else']"
0,"['lady', 'table', 'next', 'u', 'found', 'live', 'green', 'caterpillar', 'salad']"
0,"['presentation', 'food', 'awful']"
0,"['tell', 'how', 'disappointed']"
0,"['think', 'food', 'should', 'flavor', 'texture', 'lacking']"
0,"['appetite', 'instantly', 'gone']"
0,"['overall', 'not', 'impressed', 'would', 'not', 'go', 'back']"
0,"['whole', 'experience', 'underwhelming', 'think', 'just', 'go', 'ninja', 'sushi', 'next', 'time']"
0,"['hadn', 'wasted', 'enough', 'life', 'poured', 'salt', 'wound', 'drawing', 'time', 'took', 'bring', 'check']"
0,"['no', 'way', 'plug', 'u', 'unless', 'go', 'converter']"
1,"['good', 'case', 'excellent', 'value']"
1,"['great', 'jawbone']"
0,"['tied', 'charger', 'conversation', 'lasting', '45', 'minute', 'major', 'problem']"
1,"['mic', 'great']"
0,"['jiggle', 'plug', 'get', 'line', 'right', 'get', 'decent', 'volume']"
0,"['several', 'dozen', 'several', 'hundred', 'contact', 'imagine', 'fun', 'sending', 'one', 'one']"
1,"['razr', 'owner', 'must']"
0,"['needless', 'say', 'wasted', 'money']"
0,"['waste', 'money', 'time']"
1,"['sound', 'quality', 'great']"
1,"['impressed', 'going', 'original', 'battery', 'extended', 'battery']"
0,"['two', 'seperated', 'mere', '5', 'ft', 'started', 'notice', 'excessive', 'static', 'garbled', 'sound', 'headset']"
1,"['good', 'quality', 'though']"
0,"['design', 'odd', 'ear', 'clip', 'not', 'comfortable']"
1,"['highly', 'recommend', 'one', 'ha', 'blue', 'tooth', 'phone']"
0,"['advise', 'everyone', 'not', 'fooled']"
1,"['far', 'good']"
1,"['work', 'great']"
0,"['click', 'place', 'way', 'make', 'wonder', 'how', 'long', 'mechanism', 'would', 'last']"
0,"['went', 'motorola', 'website', 'followed', 'direction', 'but', 'could', 'not', 'get', 'pair']"
